customer_id,transaction_id,age,gender,account_type,branch,account_open_date,transaction_date,balance_amount,currency,transaction_amount,transaction_type,credit_score,loan_amount,loan_status,loan_approved,occupation,annual_income,email,notes,income_flag,has_negative_income
CUST-2874,TXN391343,24.0,Male,Savings,Los Angeles,2019-08-21,2020-08-24,940.91,GBP,366.14,Wire Transfer,696.0,10084.13,Closed,Yes,unknown,930.01,chris.davis@bank.org,KYC documents pending,Normal,False
cust6549,TXN923556,30.0,Male,Savings,Los Angeles,2021-04-20,2021-10-30,2135.14,EUR,833.27,Withdrawal,596.0,5414.98,Unknown,Yes,Accountant,12188.21,lee.jones@outlook.com,Auto-debit setup confirmed,Normal,False
CUST-2224,TXN625923,48.0,Female,Fixed Deposit,Los Angeles,2023-09-29,2024-06-11,1965.95,USD,659.52,ATM,633.0,7811.95,Active,No,Doctor,4641.02,chris.jones@,Loan disbursed to account,Normal,False
cust8864,TXN541713,23.0,Female,Checking,Los Angeles,2023-04-14,2023-07-29,788.38,USD,618.64,Withdrawal,748.0,4284.21,Active,Yes,Engineer,3806.82,mike.moore@gmail.com,Transaction verified by branch Los Angeles,Normal,False
CUST-2933,TXN843708,70.0,Male,Checking,New York,2020-11-15,2024-01-03,2502.74,NGN,618.64,Withdrawal,571.0,9511.61,Active,No,Teacher,6180.67,lee.wilson@bank.org,Transaction verified by branch new york,Normal,False
CUST-2044,TXN546929,29.0,Female,Current,Los Angeles,2021-10-01,2024-04-06,2954.45,USD,1309.79,Wire Transfer,647.0,26718.54,Default,Yes,Doctor,4688.24,pat.jones@bank.org,Unknown,Normal,False
CUST-1275,TXN414186,28.0,Male,Savings,Houston,2023-03-26,2023-11-27,1145.87,EUR,460.33,Deposit,647.0,4579.08,Active,Unknown,Engineer,6180.67,morganwilsongmail.com,Custome,Normal,False
CUST-1535,TXN664371,72.0,Male,Checking,Chicago,2022-12-27,2024-05-25,9056.49,GBP,2354.28,Withdrawal,631.0,-284.53,Default,Yes,Doctor,3193.88,mike.miller@yahoo.com,Loan disbursed to account,Normal,False
CUST-2711,TXN736107,0.0,Male,Savings,Houston,2019-02-02,2024-01-21,777.01,EUR,-25.52,ATM,647.0,14749.97,Default,No,Engineer,5540.72,jane.anderson@yahoo.com,KYC documents pending,Normal,False
CUST-1474,TXN967977,58.0,Female,Checking,New York,2019-05-26,2024-06-27,1013.61,USD,411.46,Withdrawal,571.0,7106.34,Default,Yes,unknown,790.69,Unknown,Unknown,Normal,False
CUST-1992,TXN986572,36.0,Female,Savings,Los Angeles,2021-01-12,2021-01-31,6060.56,EUR,786.74,Deposit,517.0,13403.24,Active,No,Engineer,6180.67,pat.jackson@bank.org,Transaction verified by branch Los Angeles,Normal,False
CUST-2996,TXN931751,33.0,Female,Fixed Deposit,Chicago,2018-07-07,2021-10-11,745.16,USD,263.39,Withdrawal,692.0,4370.86,Closed,Yes,Teacher,7360.98,alex.brown@bank.org,Account dormant >6 months,Normal,False
CUST-1902,TXN848544,51.0,Male,Checking,Phoenix,2023-02-07,2023-06-06,13392.47,GBP,2688.45,Withdrawal,706.0,12448.32,Default,Yes,Accountant,7202.76,pat.wilson@gmail.com,Auto-debit setup confirmed,Normal,False
CUST-1182,TXN519692,35.0,Female,Savings,Los Angeles,2018-08-29,2024-01-27,1213.1,NGN,476.33,Wire Transfer,653.0,7580.255,Unknown,No,Accountant,5278.84,taylor.jones@bank.org,Unknown,Normal,False
CUST-2185,TXN760650,60.0,Female,Fixed Deposit,Chicago,2024-02-16,2024-04-14,401.9,EUR,272.38,Withdrawal,753.0,107786.64,Closed,Yes,Engineer,6180.67,lee.davis@gmail.com,KYC documents pending,Normal,False
CUST-1537,TXN659119,42.0,Male,Checking,New York,2019-11-14,2019-12-04,2896.07,USD,1376.42,Wire Transfer,647.0,14004.29,Active,Yes,Engineer,9999999999.0,taylor.anderson@gmail.com,KYC documents pending,Suspicious - Extreme,False
CUST-1652,TXN152364,57.0,Female,Fixed Deposit,New York,2023-07-01,2024-04-12,3439.28,USD,1006.67,ATM,704.0,5990.65,Active,Yes,Lawyer,5101.32,taylor.jackson@bank.org,Loan disbursed to account,Normal,False
CUST-3091,TXN409162,32.0,Female,Fixed Deposit,Houston,2023-10-15,2024-05-21,269.95,USD,244.5,Wire Transfer,647.0,2903.43,Active,No,Teacher,8133.0,alex.jones@gmail.com,Account dormant >6 months,Normal,False
cust9243,TXN196248,43.0,Female,Fixed Deposit,Los Angeles,2021-06-17,2021-11-09,356.77,USD,176.01,Withdrawal,730.0,3480.94,Default,Yes,Doctor,6180.67,john.moore@bank.org,Transaction verified by branch LA,Normal,False
CUST-2196,TXN876434,47.0,Male,Savings,Phoenix,2018-01-16,2023-08-17,4166.87,USD,1515.05,ATM,736.0,9999.63,Default,No,Doctor,3511.14,alex.davis@gmail.com,Customer flagged for review,Normal,False
CUST-2697,TXN772257,42.0,Male,Fixed Deposit,New York,,2022-10-29,24049.78,USD,11083.11,Deposit,675.0,18215.48,Closed,No,Engineer,30193.57,morgan.taylor@bank.org,Unknown,Normal,False
CUST-2419,TXN321398,59.0,Female,Fixed Deposit,Houston,2022-03-15,2022-06-07,4720.53,GBP,618.64,ATM,664.0,7580.255,Default,No,Doctor,7066.96,chris.davis@yahoo.com,Customer flagged for review,Normal,False
CUST-2208,TXN961656,38.0,Female,Checking,Phoenix,2021-11-10,2022-10-03,1236.92,USD,8.13,ATM,577.0,43674.72,Active,No,Doctor,5706.06,lee.davis@outlook.com,KYC documents pending,Normal,False
CUST-2667,TXN762688,74.0,Male,Fixed Deposit,Houston,2024-03-06,2024-05-19,4714.97,GBP,1896.79,ATM,578.0,7580.255,Closed,No,Doctor,5474.76,sara.miller@yahoo.com,Auto-debit setup confirmed,Normal,False
CUST-2505,TXN772020,62.0,Female,Savings,New York,2021-06-18,2023-10-03,323.2,NGN,39.31,Wire Transfer,647.0,59399.24,Unknown,No,Teacher,9661.23,johnmooregmail.com,Unknown,Normal,False
CUST-3083,TXN970182,50.0,Female,Savings,New York,,2022-11-22,1055.64,USD,55.54,ATM,537.0,7508.27,Active,Unknown,Engineer,8650.83,pat.jones@outlook.com,Account dormant >6 months,Normal,False
CUST-1468,TXN325515,68.0,Female,Fixed Deposit,Chicago,2018-04-30,2020-01-25,22262.87,GBP,9464.35,Wire Transfer,659.0,6904.08,Default,Yes,Lawyer,22154.27,alex.moore@bank.org,Unknown,Normal,False
CUST-1550,TXN636838,32.0,Male,Fixed Deposit,New York,2019-01-22,2022-06-14,108.01,USD,326.24,Wire Transfer,536.0,6206.47,Default,No,Teacher,6180.67,lee.taylor@outlook.com,Transaction verified by branch New York,Normal,False
CUST-1377,TXN283120,27.0,Male,Checking,Los Angeles,2020-04-15,2022-05-19,321.39,USD,-455.35,Deposit,724.0,2065.49,Default,Yes,Doctor,6180.67,mikejacksongmail.com,KYC documents pending,Normal,False
CUST-2718,TXN535714,46.0,Female,Checking,New York,2021-10-01,2024-01-19,5117.08,USD,1111.87,Withdrawal,569.0,3445.78,Closed,No,Accountant,6180.67,pat.anderson@yahoo.com,Loan disbursed to account,Normal,False
CUST-1671,TXN948190,46.0,Male,Current,Chicago,2018-08-12,2021-04-09,292.09,NGN,-10.34,Withdrawal,627.0,6271.81,Active,No,Engineer,6180.67,jane.miller@outlook.com,Transaction verified by branch Chicago,Normal,False
CUST-2806,TXN907394,53.0,Female,Fixed Deposit,New York,2023-06-27,2024-02-29,119349.09,GBP,12076.39,Deposit,647.0,3414.26,Active,Yes,Doctor,236103.12,morgan.taylor@outlook.com,Auto-debit setup confirmed,Normal,False
CUST-2456,TXN413432,22.0,Female,Checking,Los Angeles,2018-03-16,2024-06-15,3481.81,USD,476.53,ATM,629.0,7580.255,Closed,Yes,Teacher,4643.51,john.brown@yahoo.com,KYC documents pending,Normal,False
CUST-1971,TXN864761,67.0,Unknown,Fixed Deposit,Chicago,2020-01-16,2020-11-13,22773.65,EUR,2756.98,Withdrawal,690.0,1697.59,Closed,Yes,Teacher,4440.87,Unknown,Account dormant >6 months,Normal,False
CUST-1814,TXN233760,36.0,Male,Savings,Houston,2019-11-17,2023-04-03,13839.69,USD,3150.32,Deposit,543.0,5367.82,Active,No,Teacher,13869.53,chris.moore@,Unknown,Normal,False
CUST-2256,TXN374458,67.0,Female,Fixed Deposit,Los Angeles,2019-07-24,2022-06-06,1385.08,EUR,-107.12,Withdrawal,636.0,7580.255,Active,Yes,Accountant,3783.45,sara.moore@yahoo.com,KYC documents pending,Normal,False
CUST-3173,TXN182156,75.0,Female,Current,Los Angeles,2024-04-04,2024-05-04,13118.68,NGN,3664.41,Wire Transfer,723.0,5940.83,Active,Yes,Doctor,1197.25,jane.brown@yahoo.com,Account dormant >6 months,Normal,False
CUST-3068,TXN464765,57.0,Female,Checking,Los Angeles,2021-11-09,2023-06-13,893.23,GBP,391.02,Wire Transfer,761.0,12965.06,Closed,Yes,Accountant,2229.55,lee.jones@bank.org,Loan disbursed to account,Normal,False
CUST--3727,TXN857079,50.0,Female,Checking,New York,2022-07-23,2023-12-13,1199.55,GBP,223.18,ATM,647.0,4916.1,Default,Yes,Accountant,6180.67,morgan.jackson@gmail.com,KYC documents pending,Normal,False
CUST-1727,TXN381469,58.0,Female,Savings,Los Angeles,2019-04-11,2020-04-18,1800.14,USD,949.89,Deposit,745.0,2055.61,Active,Yes,Accountant,6180.67,chris.jackson@bank.org,Customer flagged for review,Normal,False
CUST-1528,TXN214705,29.0,Female,Checking,Houston,2023-02-05,2024-02-09,1517.34,USD,295.49,Withdrawal,698.0,1912.46,Active,No,Accountant,6180.67,lee.anderson@gmail.com,Transaction verified by branch Houston,Normal,False
CUST-2343,TXN665708,73.0,Male,Savings,Phoenix,2023-02-28,2023-08-06,10870.58,USD,1833.8,Withdrawal,715.0,18348.56,Default,Yes,Accountant,9986.61,mike.taylor@outlook.com,Loan d,Normal,False
CUST-2132,TXN418411,64.0,Female,Fixed Deposit,Houston,2018-06-01,2019-02-09,8958.17,EUR,3331.49,ATM,630.0,8748.25,Unknown,Yes,Teacher,3214.96,jane.miller@yahoo.com,Unknown,Normal,False
CUST-1444,TXN389733,48.0,Male,Savings,New York,2019-11-07,2023-09-15,1719.46,USD,692.32,Deposit,576.0,40756.71,Closed,Yes,Accountant,659.1,lee.davis@gmail.com,KYC documents pending,Normal,False
CUST-2904,TXN291844,31.0,Male,Current,Los Angeles,2022-03-17,2023-01-04,20007.92,USD,517.51,Wire Transfer,673.0,9540.82,Active,No,Teacher,36571.95,sara.anderson@outlook.com,Loan disbursed to account,Normal,False
CUST-3119,TXN260710,25.0,Male,Checking,New York,2018-12-25,2021-12-17,12897.13,EUR,4693.82,Withdrawal,633.0,7580.255,Closed,No,unknown,22024.37,pat.anderson@yahoo.com,KYC documents pending,Normal,False
CUST-2706,TXN367088,22.0,Male,Fixed Deposit,New York,2018-05-02,2023-08-29,1517.31,USD,62.94,ATM,745.0,2120.72,Closed,Yes,unknown,347.2,mike.taylor@bank.org,Auto-debit setup confirmed,Normal,False
CUST-1525,TXN109771,26.0,Female,Savings,Los Angeles,2020-03-19,2022-08-09,4438.37,USD,858.16,Deposit,454.0,7084.9,Closed,No,Engineer,15313.18,morgan.davis@gmail.com,Auto-debit se,Normal,False
cust4112,TXN670409,66.0,Male,Checking,Los Angeles,2020-01-25,2020-06-28,109.08,EUR,310.8,Withdrawal,647.0,2970.72,Active,Yes,Doctor,6180.67,jane.taylor@bank.org,Customer flagged for review,Normal,False
CUST-1151,TXN831758,69.0,Male,Checking,New York,2020-02-26,2022-02-20,449.74,USD,277.55,Deposit,819.0,22753.3,Active,Yes,Engineer,6180.67,jane.anderson@bank.org,Customer flagged for review,Normal,False
CUST-2656,TXN384645,27.0,Male,Checking,Chicago,2022-01-19,2024-03-10,37035.09,EUR,1859.77,Wire Transfer,803.0,1762.39,Default,Yes,Accountant,52820.53,chris.jones@outlook.com,Customer flagged for review,Normal,False
CUST-2073,TXN151628,67.0,Female,Fixed Deposit,New York,2020-06-17,2024-06-06,6483.35,USD,2715.72,Withdrawal,625.0,7473.23,Default,Yes,Accountant,6180.67,morgan.wilson@yahoo.com,Unknown,Normal,False
CUST-3074,TXN648376,39.0,Female,Checking,Chicago,2024-06-21,2024-06-25,9874.91,USD,3483.56,Withdrawal,625.0,28348.98,Default,Yes,Accountant,15339.87,mike.taylor@outlook.com,Loan ,Normal,False
CUST-2925,TXN159638,26.0,Female,Current,Los Angeles,2023-12-18,2024-02-14,4646.64,NGN,88.88,Withdrawal,615.0,1545.12,Default,Yes,unknown,5230.1,sara.taylor@outlook.com,Unknown,Normal,False
cust7582,TXN506872,72.0,Male,Savings,Los Angeles,2020-06-17,2023-10-07,2033.61,USD,225.4,ATM,676.0,8829.85,Active,Yes,Teacher,6180.67,sara.miller@bank.org,Customer flagged for review,Normal,False
CUST--4789,TXN841339,36.0,Male,Savings,Los Angeles,2020-01-28,2022-10-01,1826.36,USD,594.69,Withdrawal,525.0,1991.1,Closed,No,Doctor,176.93,Unknown,Customer flagged for review,Normal,False
CUST-1979,TXN871691,75.0,Female,Savings,Los Angeles,2019-05-11,2024-02-04,-99999.0,GBP,-10352.75,Wire Transfer,608.0,2082.71,Default,No,Doctor,6180.67,alex.brown@yahoo.com,Account dor,Normal,False
CUST-2859,TXN392024,63.0,Female,Fixed Deposit,Phoenix,2019-09-23,2023-09-22,19920.32,EUR,618.64,Deposit,701.0,44250.58,Active,Unknown,Teacher,35681.44,Unknown,Customer flagged for review,Normal,False
CUST-2998,TXN193974,64.0,Female,Fixed Deposit,Los Angeles,2023-03-26,2023-04-06,2246.45,NGN,744.23,ATM,647.0,7580.255,Default,Yes,Teacher,1838.74,alex.miller@gmail.com,Auto-debit setup confirmed,Normal,False
CUST-2645,TXN450468,64.0,Female,Fixed Deposit,Los Angeles,2023-10-29,2023-11-13,72173.94,USD,904.21,Wire Transfer,635.0,45510.29,Default,Yes,Lawyer,121042.18,Unknown,Unknown,Normal,False
CUST-2259,TXN535907,66.0,Female,Savings,Los Angeles,2022-01-01,2023-05-31,5167.9,USD,1656.81,Wire Transfer,719.0,7580.255,Active,Yes,Accountant,8670.52,pat.moore@outlook.com,Loan disbursed to account,Normal,False
CUST-2150,TXN161400,60.0,Female,Checking,Los Angeles,2022-02-11,2023-09-13,943.6,NGN,348.28,Wire Transfer,732.0,7580.255,Default,Yes,Lawyer,4688.24,sarawilsongmail.com,Unknown,Normal,False
CUST-1961,TXN604752,43.0,Male,Fixed Deposit,Phoenix,2019-01-05,2024-04-04,837.53,GBP,65.07,Deposit,611.0,11608.3,Closed,No,Doctor,9999999999.0,jane.smith@yahoo.com,KYC documents pending,Suspicious - Extreme,False
CUST-2551,TXN529396,50.0,Female,Current,New York,2023-01-20,2024-01-18,1602.24,USD,316.72,Withdrawal,528.0,17997.27,Active,No,Accountant,6180.67,chris.jackson@bank.org,Unknown,Normal,False
CUST-2522,TXN675823,47.0,Female,Checking,Chicago,2021-02-11,2023-11-17,326.44,USD,250.64,Wire Transfer,654.0,7580.255,Closed,No,Lawyer,6180.67,john.anderson@gmail.com,Transaction verified by branch CHI,Normal,False
CUST-2153,TXN216616,33.0,Female,Current,Chicago,2020-07-19,2021-04-28,362.72,GBP,-500.0,Withdrawal,639.0,13620.87,Default,No,Engineer,8557.73,lee.smith@gmail.com,Unknown,Normal,False
CUST-3127,TXN938172,73.0,Female,Savings,New York,2022-03-22,2023-06-24,4343.46,EUR,423.65,Deposit,704.0,4276.14,Closed,No,Doctor,5144.5,alex.jackson@gmail.com,Unknown,Normal,False
CUST-1445,TXN591650,45.0,Male,Savings,Phoenix,2022-03-28,2022-06-26,18503.92,EUR,4163.07,Deposit,729.0,5262.6,Active,Yes,unknown,20364.26,taylor.jackson@gmail.com,Auto-debit setup confirmed,Normal,False
CUST-2097,TXN747216,49.0,Female,Fixed Deposit,Houston,2023-11-11,2024-05-13,1118.21,EUR,218.12,Deposit,656.0,7580.255,Default,Yes,Doctor,1360.01,pat.wilson@gmail.com,KYC documents pending,Normal,False
CUST-2356,TXN755303,55.0,Male,Savings,Los Angeles,,2023-06-21,4228.34,USD,1583.08,Wire Transfer,602.0,10204.77,Default,Yes,Doctor,6180.67,sara.wilson@gmail.com,Unknown,Normal,False
CUST-1795,TXN953217,61.0,Female,Savings,Los Angeles,2020-07-28,2024-06-28,2654.03,USD,547.05,Deposit,766.0,49374.86,Active,Yes,Lawyer,6180.67,jane.brown@gmail.com,Loan disbursed to account,Normal,False
CUST-2571,TXN193277,74.0,Female,Checking,New York,2021-10-19,2024-05-27,1191.82,USD,-21.6,Withdrawal,758.0,323.43,Default,Yes,Teacher,3683.37,pat.miller@yahoo.com,Account dormant >6 months,Normal,False
CUST-1388,TXN551266,49.0,Male,Savings,New York,2018-12-01,2019-06-11,619.95,USD,131.5,Wire Transfer,647.0,-95.76,Closed,No,Teacher,7033.62,taylor.miller@yahoo.com,Unknown,Normal,False
CUST-2120,TXN886887,40.0,Male,Checking,Chicago,2022-07-30,2024-05-20,9748.61,EUR,3821.32,Withdrawal,676.0,2019.69,Closed,Unknown,Engineer,18159.39,alex.wilson@yahoo.com,Account dormant >6 months,Normal,False
CUST-2707,TXN299254,60.0,Male,Current,New York,2019-07-08,2024-01-02,3701.39,NGN,44.95,ATM,583.0,4105.62,Active,No,Teacher,1940.16,john.brown@gmail.com,Unknown,Normal,False
CUST-1225,TXN537503,73.0,Unknown,Savings,Chicago,2023-06-17,2023-08-25,28115.22,GBP,12722.43,Wire Transfer,645.0,10721.1,Active,No,Lawyer,4688.24,john.jackson@bank.org,Customer flagged for review,Normal,False
CUST-1464,TXN650004,69.0,Unknown,Fixed Deposit,Phoenix,2019-06-09,2023-12-30,6817.36,EUR,1356.08,Withdrawal,785.0,4347.48,Unknown,Yes,Lawyer,13335.06,morgan.moore@bank.org,Unknown,Normal,False
CUST-2453,TXN958351,23.0,Female,Checking,Los Angeles,2023-05-24,2023-07-13,411.03,NGN,521.12,Withdrawal,612.0,9497.24,Closed,Yes,Lawyer,6258.15,lee.anderson@gmail.com,Account dormant >6 months,Normal,False
CUST-2085,TXN459505,70.0,Male,Savings,Los Angeles,2023-09-25,2024-01-30,4616.28,USD,1623.5,Withdrawal,571.0,127416.66,Unknown,No,unknown,7184.76,pat.miller@gmail.com,Unknown,Normal,False
CUST-1976,TXN800325,35.0,Male,Savings,Los Angeles,2018-06-16,2020-10-30,850.57,USD,9999999.0,ATM,763.0,7393.04,Closed,Yes,unknown,4688.24,taylor.anderson@bank.org,Customer flagged for review,Normal,False
CUST-2202,TXN724280,24.0,Female,Savings,Phoenix,2018-10-18,2020-07-11,7485.0,GBP,536.88,Wire Transfer,663.0,25906.77,Active,No,Engineer,76.37,pat.jones@gmail.com,Unknown,Normal,False
CUST-2747,TXN430411,59.0,Female,Savings,Chicago,2020-10-11,2022-12-08,34837.19,USD,15277.29,ATM,593.0,7580.255,Default,No,Accountant,60090.95,pat.anderson@outlook.com,Customer flagged for review,Normal,False
cust1061,TXN940417,27.0,Male,Fixed Deposit,Phoenix,2020-11-21,2022-10-16,6706.85,USD,2269.86,Deposit,619.0,-642.79,Default,No,Accountant,6736.08,mike.wilson@yahoo.com,Account dormant >6 months,Normal,False
CUST-1398,TXN924786,56.0,Unknown,Fixed Deposit,Los Angeles,2022-02-04,2022-11-17,7183.53,USD,618.64,Deposit,651.0,11035.06,Default,Yes,Accountant,16407.25,alex.moore@bank.org,Account dormant >6 months,Normal,False
CUST-1627,TXN626597,39.0,Female,Savings,New York,2019-07-20,2020-01-31,57.19,NGN,-0.01,Withdrawal,650.0,7580.255,Default,Yes,Teacher,4734.88,taylor.brown@outlook.com,Transaction verified by branch new york,Normal,False
CUST-2642,TXN124740,30.0,Female,Savings,Los Angeles,2023-02-10,2024-03-30,1289.24,NGN,251.38,Withdrawal,622.0,4326.78,Default,No,Doctor,6983.95,alex.davis@bank.org,Loan disbursed to account,Normal,False
CUST-2159,TXN538712,54.0,Female,Checking,Chicago,2019-03-14,2021-07-19,6664.97,USD,1707.52,Deposit,617.0,20089.7,Active,Unknown,unknown,10784.03,morgan.anderson@yahoo.com,KYC documents pending,Normal,False
CUST-2958,TXN405054,21.0,Female,Checking,New York,2020-10-26,2023-02-22,3200.13,USD,324.71,Deposit,615.0,23663.29,Default,Yes,Accountant,3194.96,mike.jackson@outlook.com,Unknown,Normal,False
CUST-1688,TXN945689,48.0,Male,Fixed Deposit,New York,2023-06-29,2024-01-07,2109.51,GBP,618.64,Deposit,665.0,4763.73,Active,No,Lawyer,3592.1,lee.moore@gmail.com,Loan disbursed to account,Normal,False
CUST-1599,TXN500699,45.0,Female,Savings,New York,2019-06-26,2020-07-18,2113.11,EUR,33.83,Deposit,527.0,13551.53,Default,Unknown,Doctor,6091.03,alex.wilson@yahoo.com,Unknown,Normal,False
CUST-2161,TXN589457,56.0,Female,Fixed Deposit,Phoenix,2022-06-17,2023-07-23,830.2,USD,198.74,ATM,607.0,-650.28,Default,No,Teacher,6180.67,john.moore@outlook.com,Unknown,Normal,False
CUST-1806,TXN524213,21.0,Unknown,Savings,Los Angeles,2018-07-20,2018-08-13,5582.03,EUR,2275.6,Deposit,735.0,10431.33,Closed,Yes,Lawyer,11098.8,chrissmithgmail.com,Account dormant >6 months,Normal,False
CUST--9722,TXN220466,46.0,Female,Checking,Los Angeles,2018-01-17,2021-03-09,5277.67,EUR,1981.43,Wire Transfer,671.0,4234.42,Closed,No,Teacher,10550.27,Unknown,Unknown,Normal,False
CUST-2303,TXN422678,48.0,Female,Checking,Houston,2021-07-22,2022-01-17,495.3,GBP,-288.97,Wire Transfer,480.0,16663.85,Closed,No,Engineer,6180.67,taylor.jones@outlook.com,Transaction verified by branch Houston,Normal,False
CUST--3805,TXN778096,73.0,Male,Checking,New York,2023-09-03,2023-09-03,3375.03,GBP,862.99,Deposit,459.0,17071.25,Active,No,Accountant,5138.61,mike.smith@yahoo.com,Unknown,Normal,False
CUST-1833,TXN624051,29.0,Female,Fixed Deposit,New York,2018-09-15,2021-01-27,2515.7,USD,693.15,ATM,668.0,3801.82,Active,Yes,Accountant,6180.67,patdavisgmail.com,Loan disbursed to account,Normal,False
CUST-2900,TXN133484,41.0,Female,Savings,New York,2021-09-25,2023-10-12,4067.2,USD,498.22,Deposit,768.0,1840.15,Unknown,Yes,Engineer,1353.12,morgan.taylor@bank.org,Customer flagged for review,Normal,False
CUST-2249,TXN737545,23.0,Male,Checking,New York,2019-10-03,2024-05-21,3051.91,USD,1218.14,Wire Transfer,731.0,41920.97,Active,Yes,Lawyer,5374.99,chris.brown@bank.org,Account dormant >6 months,Normal,False
CUST-2075,TXN103230,72.0,Female,Savings,Los Angeles,2021-05-30,2024-01-19,2766.06,NGN,-123.55,Wire Transfer,687.0,10839.45,Default,No,Teacher,7473.11,chris.miller@outlook.com,Unknown,Normal,False
CUST-2184,TXN623783,20.0,Male,Checking,Los Angeles,2018-01-28,2020-02-18,5575.84,EUR,682.54,Deposit,584.0,24151.62,Closed,Yes,Teacher,5567.9,mike.taylor@gmail.com,KYC documents pending,Normal,False
CUST-1484,TXN942613,25.0,Male,Savings,New York,2023-05-11,2023-11-22,246.23,USD,218.46,Deposit,740.0,2721.76,Default,Yes,Doctor,6180.67,john.smith@outlook.com,KYC documents pending,Normal,False
CUST-1261,TXN831396,28.0,Female,Fixed Deposit,Houston,2021-10-21,2023-10-23,10413.76,EUR,2187.94,Wire Transfer,644.0,1539.23,Closed,Yes,Teacher,10647.89,john.smith@yahoo.com,Transaction verified by branch Houston,Normal,False
CUST-2481,TXN961866,52.0,Female,Savings,Los Angeles,2020-04-18,2023-02-07,365.21,USD,27.02,Withdrawal,556.0,7580.255,Active,No,Accountant,664.01,alex.davis@outlook.com,Transaction verified by branch los angeles,Normal,False
CUST-2736,TXN798277,23.0,Unknown,Fixed Deposit,Chicago,2018-10-09,2020-10-02,28090.52,EUR,6548.06,Withdrawal,492.0,10807.85,Active,No,Lawyer,4688.24,morgan.jackson@bank.org,Loan disbursed to account,Normal,False
CUST-1589,TXN505132,59.0,Female,Checking,New York,2018-01-08,2021-05-31,6327.59,NGN,2314.65,Deposit,765.0,5654.64,Default,Yes,unknown,4585.33,lee.brown@bank.org,KYC documents pending,Normal,False
CUST-2110,TXN701070,54.0,Female,Current,New York,2018-05-23,2023-06-13,638.36,USD,7.35,Withdrawal,701.0,20501.34,Default,No,Teacher,6180.67,mike.taylor@gmail.com,KYC documents pending,Normal,False
CUST-1577,TXN391352,18.0,Male,Fixed Deposit,Houston,2021-11-01,2022-02-09,5610.41,GBP,2156.48,Wire Transfer,600.0,4636.42,Closed,No,Accountant,6180.67,jane.taylor@gmail.com,Auto-debit setup confirmed,Normal,False
CUST--2702,TXN455950,53.0,Female,Savings,Phoenix,2021-04-16,2022-11-21,5700.59,USD,2465.98,Deposit,727.0,21889.93,Unknown,No,Teacher,13018.99,john.anderson@gmail.com,Customer flagged for review,Normal,False
CUST-1541,TXN982584,63.0,Female,Fixed Deposit,New York,2018-12-11,2020-10-29,3816.7,USD,1169.12,ATM,663.0,10341.84,Default,No,Accountant,2341.51,Unknown,Loan disbursed to account,Normal,False
CUST-1731,TXN864648,57.0,Female,Fixed Deposit,Los Angeles,2023-07-30,2023-09-30,3064.39,GBP,848.89,Withdrawal,647.0,2277.13,Closed,No,Doctor,9435.93,jane.miller@outlook.com,Unknown,Normal,False
CUST-3047,TXN999867,54.0,Female,Savings,New York,2022-05-18,2023-10-05,2804.81,USD,813.68,Deposit,670.0,7580.255,Closed,Yes,Teacher,6180.67,taylor.miller@gmail.com,Account dormant >6 months,Normal,False
CUST-2814,TXN737325,42.0,Female,Current,Phoenix,2020-06-25,2021-09-20,10893.11,GBP,-0.01,Wire Transfer,647.0,7580.255,Default,No,Lawyer,12831.58,morgan.moore@outlook.com,Auto-debit setup confirmed,Normal,False
CUST-1739,TXN249961,64.0,Female,Savings,Houston,2021-02-24,2021-07-16,997.84,USD,234.84,Wire Transfer,546.0,7580.255,Active,No,Engineer,4247.55,jane.davis@yahoo.com,Loan disbursed to account,Normal,False
CUST-2772,TXN905235,56.0,Female,Savings,Phoenix,2023-03-04,2023-09-26,164.33,EUR,-306.33,Wire Transfer,548.0,3331.37,Active,No,Engineer,6180.67,mike.anderson@bank.org,Account dormant >6 months,Normal,False
CUST-2334,TXN110557,48.0,Female,Checking,Chicago,2018-10-04,2019-09-16,666.83,USD,321.82,ATM,719.0,9618.75,Closed,No,unknown,6159.19,morgan.brown@gmail.com,Transaction verified by branch CHI,Normal,False
CUST-1823,TXN943258,61.0,Female,Checking,New York,2023-03-06,2023-01-11,6312.96,GBP,23.62,Withdrawal,747.0,3371.88,Default,Unknown,Engineer,14853.09,lee.smith@bank.org,Unknown,Normal,False
CUST-2976,TXN588912,63.0,Male,Current,Houston,2020-01-08,2021-11-04,6701.1,EUR,1765.28,Withdrawal,624.0,7580.255,Default,Yes,Lawyer,14407.92,lee.anderson@bank.org,KYC documents pending,Normal,False
CUST-1593,TXN691056,18.0,Male,Fixed Deposit,Chicago,2019-12-26,2022-02-05,315.83,NGN,-12.75,ATM,643.0,1901.42,Default,Yes,unknown,6180.67,alex.jackson@yahoo.com,Loan disbursed to account,Normal,False
CUST-2948,TXN807893,48.0,Male,Savings,Los Angeles,,2018-03-01,10159.87,GBP,2550.26,Wire Transfer,674.0,7698.37,Default,No,Engineer,15137.51,chris.miller@bank.org,Unknown,Normal,False
CUST-1218,TXN984274,36.0,Female,Checking,New York,2023-11-19,2024-04-23,10343.45,USD,2112.55,Withdrawal,668.0,17515.92,Default,Yes,Teacher,818.01,jane.smith@yahoo.com,Unknown,Normal,False
